	日期	事件标题	国家	区域	消费品名称	涉及的消费品数量	伤害事件	事件来源	消费品一级类别	消费品二级类别	链接	伤害类型	严重程度	伤害类别	消费品危害类型	消费品一级危害类型	消费品二级危害类型	消费者年龄	消费者受教育程度	消费者职业	健康状况	消费品问题部件	尺寸	绳索及类似物	不透气	填充物	锐利边缘	部件空隙或开口	尖角	光滑表面	粗糙表面	小零件	昼夜	温度	湿度	海拔	稳定性	腐蚀性	速度	腐蚀物	坎坷	爬坡	下坡	地面摩擦	斜坡	楼梯	灰尘	静电	辐射	警示标识缺失	高温表面	高温液体	高温气体	低温表面	低温液体	低温气体	明火	高低电压	过热	漏电	短路	接触不良	铁芯发热	散热不良	稳定性噪音危害	变动性噪音危害	脉冲性噪音危害	爆炸性气体	爆炸性粉尘	爆炸性喷雾	聚合爆炸	蒸发爆炸	液体混合爆炸	爆炸性化合物	固体爆炸性物质	爆炸性气体	旋转部件牵扯	飞行物体撞击	移动部件挤压	机械稳定性	机械强度	弹性组件失控	压力空间失控	热辐射危害	激光辐射	紫外线辐射	X光线辐射	高频电磁辐射	低频电磁辐射	甲醛	乙醛	丙烯醛	其它有毒醛类	蒽类化合物	菲类化合物	芘类化合物	其它有毒芳香稠环类化合物类	N-杂环化合物	S-杂环化合物	O-杂环化合物	其它有毒杂环类化合物	有机氟化物	有机氯化物	有机溴化物	其它有毒有机氯化物	一氧化氮	一氧化碳	氯气	臭氧	氯化氢	硫化氢	其它有毒气体	砷	镉	铬	铜	汞	镍	铅	其它有毒重金属及其化合物	硫酸	盐酸	氢氧化钠	其它有毒酸碱类物	氢氰酸	氰化钾	氰化氢	其它无机氰化物	尘螨	蛔虫卵	绦虫卵	其它寄生虫危害	甲肝病毒	甲型流感病毒	轮状病毒	禽流感病毒	其它原生微生物危害	皮肤癣真菌	着色真菌	孢子丝菌	新生隐球菌	假丝酵母菌	曲霉	毛霉	卡氏肺孢菌	其它真核细胞微生物危害	大肠杆菌	沙门氏菌	副溶血性弧菌	金黄色葡萄球菌	腊样芽孢肝菌	其它原核细胞微生物危害
24	空	空	未知	不详	电动自行车	1	柳州一小区两辆电动自行车、一辆电动三轮车燃起大火，还波及到停在旁边的一辆轿车，起火的几辆电动车均未充电。	召回	交通工具及相关产品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,电气爆炸	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
25	空	空	未知	不详	气球	1	在陕西一家KTV，有人携带氢气球乘坐电梯，氢气球突然爆炸，6人被烧伤。	召回	日用杂品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
26	空	空	未知	不详	磁力珠玩具	1	4岁男童误吞20颗磁力珠，这些磁力珠互相吸引，造成男童肠穿孔。	召回	儿童用品	空	空	体内异物,内部器官损伤	4	人身安全	物理危害	机械危害	形状和表面性能危害	4	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	磁力珠	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
27	空	空	未知	不详	暖风机	1	九江一市民晚上睡觉前在大厅的暖风机未关，把旁边沙发家具引发的起火。	召回	家用电器及电器附件	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	夜间	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
28	空	空	未知	不详	电动平衡车	1	杭州一家三口外出看电影，走的时候忘记把使用了两三年的两轮平衡车充电电源拔除，结果导致火灾。	召回	文教体育用品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
29	空	空	未知	不详	电热毯	1	55岁的刘女士插着电热毯边制热边睡觉，未料电热毯突然短路闪出电火花引燃被子，导致其双脚特别是左脚严重烧烫伤。	召回	家用电器及电器附件	空	空	烫伤,电击伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,触电危害	55	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	有	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
30	空	空	未知	不详	电热毯	1	住户离开家时忘记关掉床上正在工作的电热毯，导致家中发生火灾。	召回	家用电器及电器附件	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
31	空	空	未知	不详	电动自行车	1	法华镇路上一小区发生一起火灾事故，起火原因疑为电瓶车在充电时发生起火。	召回	交通工具及相关产品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,电气爆炸	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
32	空	空	未知	不详	电动自行车	1	3月12日下午，开封市天马广场一电动车行驶中突然起火，冒出滚滚浓烟。	召回	交通工具及相关产品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,电气爆炸	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	白天	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
33	空	空	未知	不详	电动自行车	1	南宁市印务中心对面的绿园小区电车棚发生火灾，火势蔓延极快。仅20分钟，棚内所有电动车被烧毁，还有十几部汽车也被烤烂车灯或车尾、车头盖，损失惨重。	召回	交通工具及相关产品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,电气爆炸	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
34	空	空	未知	不详	电动自行车	1	西安城北一小区发生电动车充电引发的火灾，三辆电动车被烧毁，部分住宅窗户及外挂空调机箱被烧坏。	召回	交通工具及相关产品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,电气爆炸	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
35	空	空	未知	不详	电动自行车	1	开封市一小区突发大火，着火点在三楼外两个单元中间。火灾是由于电动车违规停放在楼梯间进行充电引起，加上楼梯间的“烟囱”效应，火势迅速蔓延，两三分钟就从3楼烧到了顶楼17楼。	召回	交通工具及相关产品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,电气爆炸	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
36	空	空	未知	不详	电动自行车电池	1	起火原因是业主将电动车手提式电瓶拿回家充电，引发发生火灾。	召回	交通工具及相关产品	空	空	烧伤	2	人身安全	物理危害	高/低温物质危害,电气危害	高温物质危害,电气爆炸	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
37	空	空	未知	不详	磁力珠玩具	1	内蒙古一名2岁女童误吞了18颗磁力珠，险造成胃穿孔。	召回	儿童用品	空	空	体内异物,内部器官损伤	4	人身安全	物理危害	机械危害	形状和表面性能危害	2	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	磁力珠	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
38	空	空	未知	不详	磁力珠玩具	1	周口一名男童吞下了13颗磁力珠，珠子在体内连成一个“镯子”，并造成肠穿孔。	召回	儿童用品	空	空	内部器官损伤	4	人身安全	物理危害	机械危害	形状和表面性能危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	磁力珠	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
