序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
69,霸王条款保修期不保修,2021-10-24,https://tousu.sina.com.cn/complaint/view/17355562410/,投诉,爱玛电动车,维修,保修期内不保修。购买的电动车在保修期内因无法充电，到售后网点保修，被告知因为久不使用导致亏电不在保修范围内被要求自费更换电池。实际上保修条款里面明确不存电属于保修范围内，保修条款里面也没有告知亏电为排除项目。要求按照保修规定给予免费保修,处理中
70,高端绿源电动车启动连续三次失灵，自费维修三次，现在第四次又又失灵，忍无可忍投诉,2021-10-29,https://tousu.sina.com.cn/complaint/view/17355633658/,投诉,绿源电动车,"召回,维修",在杭州购买绿源电动车中高端车型V5型号，不到一年时间，一键启动坏了，自己联系绿源售后购买配件进行了更换，不到半年一键启动又坏了，花费110官方维修好。现在又又不到半年又又坏了，在绿源官方旗舰店找不到配件，让我联系现场实体店，我又联系绿源实体店，到现场后告之没有配件，也维修不了，因为没电了我推回家，绿源...,已回复
71,爱玛电动自行车不符合国标。从客服到总部处理投诉的工作人员拒不承认问题,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355105869/,投诉,爱玛电动车,"退款,赔偿,道歉,解释,退货",2021年4月13日，在京东购物平台，订单号+163837107***，购得爱玛电动自行车一辆。收到货后发现车辆存在质量问题（右边制动时刹车灯不亮&行驶制动不断电），产品不符合《电动自行车安全技术规范》GB17761-2018，第6.3.2.1制动断电要求。期间多次联系商家客服及天津厂家总部客诉处理人员，商家坚持认为产品故障现像属于正...,已回复
72,理赔，不售后,2021-09-08,https://tousu.sina.com.cn/complaint/view/17354848459/,投诉,立马电动车,"赔偿解释,维修",前一个月买的电动车，买的第一天电动车刹车就装坏了，我就联系了他，他说等上牌照的时候给你修下，隔一个礼拜牌照到了但他代理上牌，她就说修不好，要直接换到，要格外收费，我说不是买了保险，我付了钱他跟我说我没买保险的，现在一个月零05天电动车被偷了，报案了说我没买保险不理赔,处理中
73,保修期内报警器坏，不给更换,2021-09-19,https://tousu.sina.com.cn/complaint/view/17355026818/,投诉,绿源电动车,"维修,保修期内报警器坏不换",保修期内，报警器坏；少一个遥控器，不给更换报警器；我要求只换回一个遥控器就可以，售后服务态度非常差，400电话拨打几十分钟接不通；售后互相推诿,已回复
74,不履行自己明示或与消费者约定的三包义务,2021-09-19,https://tousu.sina.com.cn/complaint/view/17355024975/,投诉,台铃电动车,退款,2021年9月9号在东莞茶山彩虹路台铃总店花2750元购买了一辆台铃M9超能版，在9月17日早上无意中发现，车把手两边的金色烤漆件居然掉色了，表面的漆是软的，用手轻轻扣回掉，像是高温造成的，但是我早上出门的，不过昨晚充电了，所以有点担心安全问题。于是去官网咨询这个是烤漆件属于三包政策范围类的保修6个月，于是9月18...,处理中
75,北京爱玛红军营店，车辆坏，投诉15天后修好，14天后又坏，商家态度恶劣，要求退车,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355051536/,投诉,爱玛电动车,退款,北京爱玛红军营店，车辆坏，投诉15天后修好，14天后又坏，商家态度恶劣，要求退车,处理中
76,参加台铃电动车天猫旗舰店抢购免单活动！发现中奖名单造假，欺骗消费者！,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355009627/,投诉,台铃电动车,"赔偿解释,道歉,改善服务,费用赔偿,退款,重新公布符合规则名单,打电话道歉,在网站首页承认错误",我在9月10号凌晨参加台铃电动车天猫旗舰店的抢购免单活动！商家在16号公布中奖名单后，我发现并为符合商家自己的活动规定，便向商家提出质疑！要求提供订单数据！在商家随意发送的几张截图中，我发现了商家造假的行为，取消资格的用户变成了中奖，并更改了用户下单信息。我联系商家要求提供真实数据，遭到拒绝，商家先是...,已回复
77,新买绿源电动车仪表盘有问题,2021-09-19,https://tousu.sina.com.cn/complaint/view/17355025149/,投诉,绿源电动车,"道歉,作出处罚,改善服务,解释",2021.3月买的绿源电动车，5月仪表盘有问题，当时没注意，后来严重与实际电量不符，就去了西安绿源售后两次，那边工作人员不管，说好着，回去骑骑再看，后来与绿源售后总部沟通几天，提供视频，照片，差评后才处理，西安售后回电说给更换仪表盘，8.25号去还是不管，我说你们打电话让来的，就立马让我填了个单子，9.11号我...,已完成
78,2021.3月新买绿源电动车，仪表盘有问题，经常显示不准，无法判断电量，,2021-09-19,https://tousu.sina.com.cn/complaint/view/17355024521/,投诉,绿源电动车,"赔偿,道歉,维修",8.18号去西安绿源售后，根本就不管，推脱，沟通西安售后和绿源总部，一直得不到解决，多次拍照打电话差评后才回电让我上门查看，2021.8.25号西安绿源售后填写更换仪表盘单子后，至今为止没有回电消息，打电话不接，关机，9.11打电话总部绿源售后说查询回电，也没有动静，今天再次致电绿源总部说没有见西安下单，也联系不...,已完成
79,三天内购买的新车，质量存在严重问题，不于退货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354998471/,投诉,小刀电动车官方,召回,新购买的车子不超过三天的情况下，里程不超过50公里，在使用过程中，车子自动断电超过10次，极其危险，反馈店家，说在使用过程中断电时正常行为，我觉得是严重质量问题，要求退货，但店家不予以实行三包政策，视消费者权益为粪土，服务态度极差，售后服务极差,处理中
80,天猫爱玛官方旗舰店，请不专业的安装师傅安装，行驶安全无保障,2021-09-17,https://tousu.sina.com.cn/complaint/view/17355000898/,投诉,爱玛电动车,退货退款承担退回运费,2021年9月9日在淘宝天猫店铺“爱玛官方旗舰店”购买电动车并支付1990.58元 卖家通过物流配送并安装，期间咨询过卖家告知安装人员是专业人员，但是物流人员并非专业安装人员，电动车把手一个多小时无法完成安装。便离开了，我觉得卖家提供的安装服务不专业。 电动车是道路交通工具，安全问题很重要。一个不专业的人员安装无...,处理中
81,商家虚假宣传夸大产品效果以次充好,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354964735/,投诉,新日电动车,费用赔偿,2020年11月11日在天猫新日电动车旗舰店2499购买新日电动车一辆商家宣传续航60KM实际续航不到30KM，实际行驶2公里路程仪表显示3.7公里，里程显示严重夸大效果，用破碎电池冒充好电池，商家销售产品达不到宣传的效果，以次充好侵犯消费者权益，要求商家退一赔三,处理中
82,台铃电动车虚假宣传及承诺,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354956532/,投诉,台铃电动车,费用赔偿,本人于2021年3月23日至台铃门店更换两台台铃电动车电池，购买前门店承诺电池半年三包。9月8日电动车使用过程中出现了故障无法使用后将电动车推到门店检查，维修师傅检查后回复电池无故障，正常充电即可使用。本人推回去后使用台铃充电器充电近4个小时还是无法使用，后续又去门店检查2次均检查无异常。本人在确认电池未过...,处理中
83,车已签收本人未收到，商家各种理由不退款，已拖近20天,2021-09-16,https://tousu.sina.com.cn/complaint/view/17354972598/,投诉,小刀电动车官方,"赔偿解释,道歉,退款",8月27日购买的电动车，，9月2日显示已签收，多次联系快递派送员，联系京东小刀电动车旗舰店客服，本人诉求：尽快派送；快递员和客服多次承诺会派送会派送，直到9月6日，本人要求不需要车了，因为车在派送员手中已好多天，本人无法确认车身质量问题了，为此要求小刀电动车退款，本人不再签收，客服告知车回到仓库才能退款...,处理中
84,台铃电动车 优跑超能版AK-S重大安全隐患,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354938751/,投诉,台铃电动车,退款,9月5号在成都市双流区藏卫路台铃专卖店 花4055元购买的 优跑超能版AK-S电动车，（9/12）骑行的时候又出现很严重的问题: 1.调速器失灵 速度与档位不匹配，骑行过程中开标准档（1档）会自动跳到超车档（3档）加速行驶，存在重大安全隐患 2.有时开1档／2档，它的档位都显示是3档，不会变1.2档的 3.倒车档也是时好时坏 4.9/8...,已完成
85,补电动车轮胎被敲诈58元修补费,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354715290/,投诉,小鸟电动车,赔偿,去年在小鸟电动车店铺购买的电动车，当时说的挺好，终身免费保修，今天下雨天后轮胎被扎去补胎收我58，典型的敲诈,待分配
86,礼品玩文字游戏，坑害、欺诈消费者。,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354964393/,投诉,绿源电动车,赔偿解释,因为该车没有车头锁，9.9之前该车礼品一直是三件套（雨衣、锁、安全帽）。然后9.9做活动把本来就有的三件套改成前100名有。我下完单该车才卖了70辆，妥妥100名内。我就没有计较他们故意把三件套取消做成礼品了，想着反正也一样。 结果9.15到货了，突然翻脸说不赠送锁和雨衣了，还说全场前100不是该车全场前100，要他们...,已完成
87,爱玛服务对兑换的商品不发放,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354954639/,投诉,爱玛电动车,"费用赔偿,发放商品",说好在兑换后的15个工作日内发放，结果活动都结束一个月了都还没发放。,处理中
88,我在爱玛买的电车 当时承诺终身维修,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354947405/,投诉,爱玛电动车,维修,我买了一俩爱玛电车 当时承诺终身维修，现在电车突然就没气了，已经不是1次两次 确一直解决不了，现在又没气了电动车在马路牙子上 没法打气。用打气筒也打不上希望马上解决,已完成
