序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
95,realme手机品控差,2021-10-10,https://tousu.sina.com.cn/complaint/view/17355356981/,投诉,realme手机,免费修理手机,买了realme X一年半 每次更新都有新故障 这次更新以后前置摄像头直接坏了 黑屏不显示图像 已经过了保修期 但是这明显质量问题不应该客户负责吧,已回复
96,真我手机网络卡顿,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355243488/,投诉,realme手机,退货,才买的真我GT大师版，用移动网络很卡，打游戏经常460。两张卡用哪张哪张就变2g 反复重启三次依旧这样。影响用户体验感。,已回复
97,在手机没有进行其他设置情况下，流量用卡莫名其妙成了其他卡，导致更多流量费,2021-10-01,https://tousu.sina.com.cn/complaint/view/17355222921/,投诉,realme手机,赔偿10元流量费,用的一直是默认卡2的流量，今天突然卡1说流量超量10元，我从没给卡2流量设置限制，发现被卡1扣款后检查手机设置一切正常没变,已回复
98,面部识别解锁的时候，显示摄像头被占用。拍照时升降摄像头无法使用。,2021-10-09,https://tousu.sina.com.cn/complaint/view/17355342747/,投诉,realme手机,麻烦联系我尽快解决,正常使用的情况下，突然发现面部识别解锁没办法显示摄像头被占用。然后相机拍照，前置摄像头也无法使用。摄像头升起来之后没办法拍照，屏幕是黑的。,已回复
99,升降摄像头达不到宣传标准,2021-10-13,https://tousu.sina.com.cn/complaint/view/17355402866/,投诉,realme手机,免费维修手机,更新系统后，人脸解锁手机手机的时候提示摄像头被占用，进入拍照应用，无法切换至前置摄像头，在设置中的应用程序中清除所有相机数据后仍无法解决将手机重启后再打开相机尝试操作同样无法解决。在某度，搜索realme x 前置，全是关于前置摄像头无法使用词条。 希望官方给予统一处理方案，有些已经等待长达几个月，是软...,已回复
100,恶意扰乱市场价格,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355044608/,投诉,realme手机,要求补偿,卖劣质品手机，低价以次充好，坏了还不给修，让出检测报告也没有,已回复
101,乱扣费，强制消费,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992016/,投诉,Cleaner手机管家,退款,之前说免费使用三天，后面诱导使用者，虚假宣传强制消费,待分配
102,9.20号晚上20:48，2元的收费路程扣了我7元,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355083869/,投诉,手机深圳通,"退款,赔偿,作出处罚",9.20号晚上2048，2元的收费路程扣了我7元 ，要求赔偿,处理中
103,手机助手莫名扣费,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355097556/,投诉,Magic手机助手,"退款,赔偿,解释,作出处罚",手机里无缘无故多出来298的账单还是花呗扣的款，什么提示都没要，支付界面也没有，能扣钱而且这个app手机里都没下过,处理中
104,手机优化大师在不知情的情况扣费,2021-10-04,https://tousu.sina.com.cn/complaint/view/17355267176/,投诉,手机优化大师,退款,手机优化大师莫名其妙扣费268元，在本人毫无验证码的情况直接扣费,处理中
105,联想的摩托罗拉edge s pro按键松动，拼多多平台商家拒不退货！,2021-09-27,https://tousu.sina.com.cn/complaint/view/17355160750/,投诉,Motorola手机服务,"退货退款,快速处理",联想的摩托罗拉edge s pro按键松动，联想只管卖手机，不管手机售后和维护消费者的基本利益。,处理中
106,手机克隆恶意弹出扣费窗口,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355185325/,投诉,手机克隆,退款,9月26号下午，我们拿回iPhone手机，因为需要从华为导出文件到iPhone所以在手机上下了很多个手机克隆，就在下这个手机克隆软件的时候突然出现一个需要扣费的弹窗，因为我们下软件也是需要面部识别的，所以就莫名其妙的收到了一笔¥388的扣费，事后我们联系苹果官方两次都无法通过审核苹果客服，建议我联系软件开发者，因为...,处理中
107,手机优化大师擅自扣钱,2021-10-07,https://tousu.sina.com.cn/complaint/view/17355296498/,投诉,手机优化大师,下架产品,手机优化大师在试用期满后，未经本人同意擅自扣费。,处理中
108,乱收费点进去还没用就收费了，搞不懂,2021-10-06,https://tousu.sina.com.cn/complaint/view/17355295642/,投诉,手机克隆,退款,乱收费点进去还没用就收费了，看邮箱才发现被收费的。,处理中
109,提现不了，虚假广告，红包领取不了,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355246049/,投诉,手机麻麻,"退款,赔偿,道歉,作出处罚",提现不了，虚假广告，红包领取不了，客服联系不上，客服电话空号,处理中
110,word手机文档在毫不知情的状况下自动扣费,2021-09-28,https://tousu.sina.com.cn/complaint/view/17355163634/,投诉,word手机文档,退款,因为无聊下载word手机文档，然后上面显示说送3天会员，之后莫名其妙的就扣了298，现在读大一正是花钱的时候，那是我国庆回家的车费，希望能够退回来,待分配
111,在不知情的情况下就扣费了,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355073597/,投诉,手机优化大师,"退款,下架产品",下载了手机优化大师，在不知情的情况下就扣费了,处理中
112,我不知道为什么之前的号码已经不用半年多了 莫名其妙被扣款,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355270155/,投诉,Magic手机助手,"退款,赔偿,解释,作出处罚",是从之前的手机号扣款的 那个手机号已经不用九个多月了 但是为什么扣的是我花呗里面的钱 今天偶尔看了花呗账单才知道 七月份扣了298 十月份又扣了298 要求商家退款,处理中
113,手机优化大师乱扣费,2021-09-25,https://tousu.sina.com.cn/complaint/view/17355122379/,投诉,手机优化大师,退款,该软件在我本人不知情的情况下，扣款268元人民币开通该软件会员，本人并未注册、使用该软件，因此请求退款。,处理中
114,没使用无缘无故扣款，现在才发现,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355371454/,投诉,Magic手机助手,退款,无缘无故收到账单，没使用过，无缘无故扣费,处理中
115,查找手机定位，在不知情的情况下乱收费,2021-09-21,https://tousu.sina.com.cn/complaint/view/17355054715/,投诉,查找手机定位,退款,查找手机定位，在我不知情的情况下，就乱收费，我看支付宝交易记录里面才发现的,待分配
116,恶意扰乱市场价格,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355044608/,投诉,realme手机,要求补偿,卖劣质品手机，低价以次充好，坏了还不给修，让出检测报告也没有,已回复
117,为下载过该APP，也并未注册过账号，强被收费订购了3个月,2021-10-07,https://tousu.sina.com.cn/complaint/view/17355301464/,投诉,手机优化大师,退款,为下载过该APP，也并未注册过账号，强被收费订购了3个月,处理中
118,Magic手机助手随意订阅298元会员,2021-09-24,https://tousu.sina.com.cn/complaint/view/17355113684/,投诉,Magic手机助手,"退款,作出处罚,道歉",我认为这个能帮我清理手机内存，所以就下载了，这个App结果我点进去，他是要钱的，于是我就把它删了，结果过几天才发现他这个App扣了我¥298。,处理中
119,手机恢复大师不给与退款,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355391058/,投诉,手机恢复大师,"退款,作出处罚",因为手机之前有记录没有了 我这边在说怎么恢复 通过抖音知道这个软件 然后下载付了188的超级恢复 结果跟着他说的做 一个都没有解决 客服他问问题 他就绕圈子 最后说什么数据恢复有概率 那我也不要求全部恢复 恢复一部分也可以 然后他说啥叫我用365天 又叫我换电脑 我都顺着说了 反正就是绕圈子 不给解决 也不退费,待分配
120,2021.10.18突然用不了前置摄像头，意思是如果需要维修需要自费。,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355482296/,投诉,realme手机,可以正常使用前置,正常使用手机的情况下，人脸解锁手机手机的时候提示摄像头被占用，进入拍张应用，切换到前置，直接闪退，偶尔出现用微信扫一扫，无法进行扫码，摄像头画面是黑的。联系客服，按照提示（如果您有遇到类似情况，请您长按相机APP，点击应用信息-存储情况-清除数据并将手机重启后再打开相机尝试。）操作，仍无法解决。在官...,处理中
121,CAD手机版没有提示自动扣费,2021-09-19,https://tousu.sina.com.cn/complaint/view/17355028846/,投诉,CAD手机版app,退款,设计图纸需要用CAD打开看，但图由于别的问题并没有在cad看图中打开。也忘了卸载此软件，几天后自动扣费298元,待分配
122,投诉 手机照片恢复 投诉问题 联系不上客服，一直不同意，图片恢复不了。退款19元,2021-09-16,https://tousu.sina.com.cn/complaint/view/17354980417/,投诉,手机照片恢复,"退款,改善服务",投诉 手机照片恢复 投诉问题 联系不上客服，一直不同意，图片恢复不了。退款19元,待分配
123,下载之前写着三天试用再收费 实则订阅了就收费 也没有大字体明说怎么回事,2021-09-16,https://tousu.sina.com.cn/complaint/view/17354977145/,投诉,查找手机定位app,退款,三天试用订阅就收费 也没有具体说明 哄骗消费者,已完成
124,手机优化大师突出显示试用三天，试用结束后未经试用人确认自动扣费。,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355005949/,投诉,手机优化大师,退款,9月份在使用”桥友圈”时，手机弹出内存不足需下载手机优化大师，此现象以前从未出现，且无法关闭。点击下载后，手机优化大师突出显示试用三天，试用结束后未经试用人确认自动扣费。我内存256G，无需清理，手机优化大师涉嫌欺骗。,处理中
125,X50Pro两个月不更新系统，反馈bug也不修复 抛弃消费者,2021-08-30,https://tousu.sina.com.cn/complaint/view/17354688851/,投诉,realme手机,"退款,赔偿,道歉",请问Realme 还打算卖手机吗Realme X50 Pro都2个月不更新系统了一大堆BUG叫用户怎么用难道你们只管GTRealme X50 Pro做为你们最贵的旗舰就当垃圾扔了那谁还敢买Realme的产品想买Realme的，去x50pro社区看看去年4000块钱的旗舰已经被抛弃了，系统不更新，充电28w，耗电贼快，只需要一年，过气旗舰不如狗，大家...,已回复
126,在下载过程中，不知道是要扣费的。最后显示扣费成功。,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354966587/,投诉,cleaner手机管家,退款,当时在抖音平台看见一个视频说可以清理苹果手机的垃圾。就下载了。在下载过程中，不小心面容识别了，发现扣费成功。,待分配
127,垃圾软件，恶意扣费,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355488357/,投诉,手机优化大师,退款,在不知情的情况下，自动续费，事后说什么0元试用3天，后面自动续费268元，完全就是欺骗消费者，以这种手段赚钱，流氓软件，网上搜一下，已经这么多人被骗，就没有人能管管吗,处理中
