序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
308,出售假货，欺骗消费者，违法利用国旗进行广告宣传,2021-08-17,https://tousu.sina.com.cn/complaint/view/17354485980/,投诉,京东客服,"赔偿,道歉,作出处罚",本人在京东网购平台购买泽邦商贸有限公司出售的奥运会同款口罩，收货后发现其是假货，商家及京东都拒绝赔偿且态度敷衍，京东包庇售假商家。本人购买前询问过商家是否为奥运同款口罩，商家明确说是的，但是收到货却不是奥运同款医用口罩，而是小作坊生产的劣质劳保口罩，并且没有3s认证。且后续商家一直拒绝处理。并且将...,已完成
309,滴滴司机拒载骂人,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354934398/,投诉,滴滴出行客服,"退款,改善服务,解释道歉,赔偿,处罚",2021年9月14日早6时40分左右，滴滴平台叫的车，一上车，司机说，哥们口罩带上，我也没放声，我说我从疫情开始到现在两年了，我第一次遇到让带口罩的，我要戴口罩，我坐公交车得了呗，花钱打车干啥，司机给我来了句，就你这逼样的，就应该给你哄下去，我大早上消费打车听你骂的滴滴都不培训司机么这种素质人也能干服...,已回复
310,从泰国寄回的3箱口罩在申通公司不见了,2021-09-03,https://tousu.sina.com.cn/complaint/view/17354761749/,投诉,申通快递官微,"赔偿解释,要求物流如实反馈",我和别人互相换东西，我寄给别人的东西一直显示待揽收。我去菜鸟驿站问 说已经被快递公司运走了，但是却一直没有物流消息。而别人也一直在催，我也很着急。现在强烈要求快递公司查监控把我的快递找出来然后运过去。之后我就在邮政业务申诉小程序上申诉，却显示此单号不存在，但是交易处却一直是快递已发货。根据合同法三...,已完成
311,售卖假奥运口罩,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354466736/,投诉,京东客服,"赔偿,道歉,作出处罚",在京东上买了奥运口罩，以为是真的，结果后面看见公司声明不在任何地方售卖，只捐给东京奥运会运动员，我把图片发给商家，商家就让我给他退回去，那这不是明显的假货吗，是真的为什么要我给他退回去，然后东西也马上下架了，评价一致认为假货，质量非常差。京东客服就更好笑了，没有处理方式，态度恶劣，根本不听我讲的...,已完成
312,移动花卡无法自己激活,2021-08-28,https://tousu.sina.com.cn/complaint/view/17354672630/,投诉,中国移动10086,快速处理,本人在中国移动app购买移动花卡后，网站上并没有说明是京东快递给激活，送达后必须是是京东快递当面本人签收才能激活，现在疫情德尔塔那么严重，不清楚为什么还要当面签收还得摘掉口罩人脸识别，摘掉口罩后跟快递接触不增加感染风险吗明明公众号上能人脸识别激活，非得当面摘掉口罩，而且还得拍下来自己身份证和各种...,已完成
313,阿里健康自营大药房快递店少发货拒不退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354549085/,投诉,饿了么客户关怀,"赔偿,道歉,退款",我在饿了么上阿里健康自营大药房快递店，买了四个药品。但是只给我发了一包口罩，显示的物流也是那包口罩的。联系客服也联系不上，还一直拒绝退款。而且申请平台介入了，明明我的手机号是对的，偏要说联系不上我。你这不是欺骗消费者吗拿消费者对饿了么的信任去欺骗消费者，那谁还在饿了么上买东西。,已完成
314,快手金牛电商虚假宣传 不回复 不退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354539803/,投诉,快手小客服,"退款,赔偿,道歉,作出处罚",宣传不符，说是3D口罩结果收到的是普通的，申请退款还不给退，联系客服无人回应,已回复
315,京东第三方商家销售三无口罩京东平台漠视,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354460473/,投诉,京东客服,"退款,赔偿,道歉,作出处罚,改善服务,解释",我在2021年8月2日在京东上买了100个独立包装的口罩，到了后发现商家发的不是独立包装的直接发了两大包过来。包装外面很薄很破的一个袋子，上面贴的标签很模糊看不清，厂家电话，生产号，口罩注册号，规格都没有。联系商家商家不理，联系京东平台京东平台默认商家这种行为只会重复可以退货退款，消费者要求商家提供口罩的...,已回复
316,快递被快递员送给别人,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354471587/,投诉,百世快递,"赔偿解释,退费,道歉",快递显示已签收不是本人签收疑似快递员把我的快递送给别人了，防疫口罩,已完成
317,万宝绿旗舰店，口罩虚假发货，祸国殃民,2021-08-12,https://tousu.sina.com.cn/complaint/view/17354419005/,投诉,阿里客服,"赔偿,道歉,作出处罚",本人2021.8.6号万宝绿旗舰店下单口罩，历时六天口罩快递还在显示已经发出还在揭阳(快递始发地)，中途多次与客服沟通表示口罩防疫物品急用麻烦尽快发货，客服表示催促，未给出明确处理方案，后又催促，客服竟然不理不给出回应，于2021.8.12日收到客服消息表示快递丢失要求退款，且态度差，后与客服沟通客服不回复。 在抗...,处理中
318,违法售卖奥运口罩,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354548078/,投诉,拼多多客户服务,"退款,赔偿",假冒，奥运口罩为朋来制药独立设计开发，朋来制药官方已发布声明，奥运口罩仅用于捐赠给东京奥运会中国体育代表团使用，不在任何网络平台销售。 伪劣 部分小厂家生产的奥运口罩无合格证、生产日期、生产批号、执行标准、生产厂家厂址等重要信息，质量得不到保障，防护能力差劲。 国旗法 中华人民共和国国旗法第十九条第...,处理中
319,疫情期间司机不佩戴口罩,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354456441/,投诉,滴滴出行客服,"退款,解释道歉,处罚",身为网约车司机，服务中未佩戴口罩，多次联系滴滴出行解决未果，只有口头表示会对司机进行考核，而且还没有明确司机到底有没有佩戴口罩，为什么接线人员跟我说的是车内有录像可以看到司机有没有戴口罩，滴滴回复的是不清楚还表示会给司机打电话去问，难道处理了几天连司机有没有戴口罩都搞不清楚吗内蒙古目前是有确...,已完成
320,商家在天猫出售 奥运口罩 问题,2021-08-12,https://tousu.sina.com.cn/complaint/view/17354414424/,投诉,天猫,"退款,赔偿,道歉,作出处罚",为了支持奥运会 我在天猫平台购买了奥运口罩 后来得知 市场在售的奥运口罩均为假货的时候 我知道我被骗了 商家还明确表明假一赔四的 我希望平台严肃处理,处理中
321,移动花卡无法激活,2021-08-28,https://tousu.sina.com.cn/complaint/view/17354672538/,投诉,中国移动10086,快速处理,本人在中国移动app购买移动花卡后，网站上并没有说明必须是是京东快递当年本人签收才能激活，现在疫情德尔塔那么严重，不清楚为什么还要当面签收还得摘掉口罩人脸识别，摘掉口罩后跟快递接触不增加感染风险吗明明公众号上能人脸识别激活，非得当面摘掉口罩，而且还得拍下来自己身份证和各种信息，感觉隐私被侵犯了，...,已完成
322,收到的货跟拍的货不符。客服不搭理该让这样的骗子滚出快手平台还我们一个货真价实的快,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354535783/,投诉,快手小客服,"退款,道歉,作出处罚",我8月8号在快手平台金牛电商买的立体口罩，当初播的可好了我就拍了。收到就这个。我问他为啥骗我不搭理。,已完成
323,违反国旗法消费者权益保护法,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354460169/,投诉,淘特官博,"赔偿,解释,退货",我在2021年8月12日在“淘特”买的东京奥运会口罩同款 在2021年八月15日我拿到了快递 然后在看视频的期间得知奥运口罩并未出售擅自抄袭销售构成违反国旗法、消费者权益保护法,处理中
324,假冒伪劣产品,2021-08-08,https://tousu.sina.com.cn/complaint/view/17354366257/,投诉,阿里客服,"退款,赔偿",盗用奥运会口罩销售，口罩,处理中
325,买到了假口罩,2021-08-09,https://tousu.sina.com.cn/complaint/view/17354375026/,投诉,拼多多客户服务,"退款,赔偿,解释",奥运会口罩是正品，但是收到货之后，捐赠口罩方和新闻联播辟谣，说在线上线下卖的奥运会口罩均为假冒伪劣产品，可以向12315进行投诉举报，拼多多涉嫌卖假货假冒伪劣商品 《消费者权益保护法》第五十四条 依法经有关行政部门认定为不合格的商品，消费者要求退货的，经营者应当负责退货。 第五十五条 经营者提供商品或者服...,处理中
326,退货问题,2021-08-27,https://tousu.sina.com.cn/complaint/view/17354649076/,投诉,饿了么客户关怀,退款,疫情期间购买的口罩，发货中通快递又给退回去了，那为什么不给我退货饿了么连客服都没有，这也太差劲了。,已完成
327,司机多拼他人，且搭乘人不戴口罩,2021-09-02,https://tousu.sina.com.cn/complaint/view/17354752415/,投诉,嘀嗒出行,"改善服务,解释道歉,赔偿",本人于9月2日晚上2200拼成一辆顺风车，开始显示拼车成功上车后会退回预付车费，司机于2138来电表示自己已经到达上车点，上车后发现副驾驶有人但车费未退回，随即联系客服咨询，客服仅告知此单没拼成，没拼成为什么车上会有我与司机以外的乘客我愿意拼车是为了节省车费，如果没拼成车上有人，司机是否应该提前告知征...,已回复
328,好创意家居日用店，退货退款，签收，催一天，不退款，申请介入，长时间不处理,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354529360/,投诉,拼多多客户服务,"退款,作出处罚",在拼多多上买了口罩爆珠，感受劣质，退货退款，商家签收，不退款，申请客服介入，商家不举证，客服不处理,处理中
329,拼多多售卖劣质伪造口罩,2021-08-16,https://tousu.sina.com.cn/complaint/view/17354476091/,投诉,拼多多客户服务,赔偿,武汉疫病期间，我在拼多多看到有口罩售，但是到货后发现产品质量很差劲，连金属固定条都没有，上网查询相关信息发现是假冒伪劣口罩，十分后怕拼多多在疫病爆发期售卖假冒伪劣口罩，严重危害到公共健康，并带来了扩大疫病传播的风险被发现后，态度傲慢，避重就轻，妄图大事化小小事化了，蔑视国家规定，不履行假一赔三...,处理中
330,疫情期间不戴口罩，恐吓乘客,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354458184/,投诉,滴滴出行客服,"改善服务,解释道歉,赔偿,处罚",疫情期间不戴口罩，恐吓乘客，语言攻击，投诉后没有解决态度。,已完成
331,投诉襄阳市樊城区今麦郎业务员,2021-09-04,https://tousu.sina.com.cn/complaint/view/17354782366/,投诉,今麦郎方便面,"解释,改善服务,赔偿",业务员进店不经过店长同意进行拍照，翻看产品，并在店外上传本店门牌。二次进入，态度恶劣，原话，进谁店我从来都没说过，想进就进，还牛逼的不行。与你们今麦郎从来没有合作。一个业务员现在都牛逼的不行。还装备的挺好帽子口罩生怕别人看到脸了,已完成
332,拼多多平台发布虚假特推,2021-08-26,https://tousu.sina.com.cn/complaint/view/17354636637/,投诉,拼多多客户服务,退款,我以前经常在拼多多买口罩，这次买了，确定以后，页面跳出免单购物，但是需要先付款，现在东西我也收到了，但是和他们当时的这情况对不上，也没返还给我钱,处理中
333,口罩内层有虫子,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354427273/,投诉,拼多多客户服务,赔偿,口罩内层有虫子，要求退一赔三，不足500按照500赔付。,处理中
334,泰康保险未经同意被投保,2021-08-04,https://tousu.sina.com.cn/complaint/view/17354311802/,投诉,泰康保险集团,退保,进商场没戴口罩扫码送口罩，结果扫完被投保，未经同意被投保,已完成
335,快手金牛电商虚假宣传,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354510268/,投诉,快手小客服,"退款,作出处罚,退货",在快手上金牛电商购买的儿童口罩，8月10日发的货，8月17日收到的货。宣传时是19.9元30片独立包装口罩，收到货后发现宣传与实物不符，并且只有20个。联系客服无实质应答，打电话无人接听，整个消失一般。此行为纯属欺骗消费者，现要求所要说法，还请平台给予解决。,已完成
336,淘宝卖家售卖三无产品,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354522305/,投诉,阿里客服,"退款,赔偿,作出处罚",我于2021年8月11日在该淘宝店铺购买了奥运同款口罩，于2021年8月13日收到该产品，经查询“奥运会口罩”仅捐赠奥运会中国代表团使用，不能在网络上进行销售，联系此商家提供生产许可等信息，商家也无法提供，要求淘宝出示卖家营业执照信息也不出示。,处理中
337,滴滴司机不佩戴口罩,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354457690/,投诉,滴滴出行客服,"退款,赔偿,道歉,改善服务",不佩戴口罩出行，我还带着两个小孩，客服售后，公共卫生意识差到极点,已完成
338,奥运口罩涉及假货,2021-08-15,https://tousu.sina.com.cn/complaint/view/17354455551/,投诉,阿里客服,赔偿,买的奥运口罩，假货赔偿五百起步，然后商家已读不回我,处理中
339,拼多多无视法律公开售卖奥运口罩！,2021-08-27,https://tousu.sina.com.cn/complaint/view/17354648401/,投诉,拼多多客户服务,"赔偿,作出处罚",商家售卖的口罩为奥运同款，到货后发现是个三无产品，我感觉我受到了欺骗，这根本就不是奥运同款口罩，而且国旗不允许用在商品宣传上，商家违反了广告法，国旗法，售卖三无产品，涉嫌虚假宣传，我通过拼多多客服进行投诉，客服私自退款取消订单包庇商家对于我提出的赔偿问题视而不见希望能给我一个合理的答复,处理中
340,商品与实物不符假货,2021-08-08,https://tousu.sina.com.cn/complaint/view/17354365814/,投诉,阿里客服,"赔偿,消费者权益保护法55",我于2021年8月4日凌晨0030分我在淘宝上看到他销售的口罩。有优惠卷。就觉得挺划得来。因为最近疫情也有点严重。就买了打算放在家里备用。况且说的是一次性医用口罩。到货后发现和他的事物不符。还有好多受害者也说不一样。毕竟都是因为疫情才买口罩。都想要质量好的。医用口罩。但是到货后不是。这要是戴出去了。 没有...,处理中
341,快手平台金牛电商虚假宣传，发货和商品不符,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354507762/,投诉,快手小客服,"退款,道歉,改善服务,解释,修改宣传内容",8月9日在快手平台金牛电商购买3D立体儿童口罩，收到货后发现根本不是立体口罩，联系客服根本联系不上，打电话也打不通，想和卖家联系问问怎么解决根本联系不上，然后申请了退款，结果卖家同意退款了后表示运费要买家出，是卖家商品的问题不是应该卖家出运费吗,已完成
342,煜煜家居,2021-08-10,https://tousu.sina.com.cn/complaint/view/17354390128/,投诉,拼多多客户服务,"退款,赔偿,道歉",发的口罩没有铁丝还只有一半的，好的就几个根本带不了，然后找商家就很敷衍，然后她说退货吧，我退了后他们也拿到退的口罩了，但是就是不退款一直回答嗯嗯嗯，也不做出行动,处理中
343,奥运口罩假冒产品，京东无授权平台不给处理,2021-08-11,https://tousu.sina.com.cn/complaint/view/17354398139/,投诉,京东客服,"退款,赔偿,道歉",奥运口罩在所有电商平台上面全部都是为假货，京东客服却说不是假货，非要我拿出来报告，包庇商家，严重包庇商家，我要求投诉，奥运口罩在电商平台上面售卖维害了我门国人的尊严，这么神圣的口罩居然让不法份子拿去售卖我要维权,已完成
344,蛋蛋美妆护肤品,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354508404/,投诉,拼多多客户服务,"赔偿,道歉",他家口罩的执行标准不符合国家规定，6-14岁儿童采用的GB/T 38880-2020执行标准这是3-13岁,处理中
345,客服不回信息 不处理 实物与描述不符,2021-08-17,https://tousu.sina.com.cn/complaint/view/17354497704/,投诉,快手小客服,"退款,赔偿,作出处罚,退货",实物与描述图片不符 买的儿童立体口罩单个独立包装 卖家发回来的是平面口罩 也不是独立包装 用破塑料袋装着的 很难闻的气味 这种能给小孩子用吗 黑心商家 我现在就想要他们把钱退给我 虽然钱不多但是真的很气人 就这么明目长胆的骗人 还是给小孩子用的东西 图一是商家卖的描述图片 图二是发过来的实物图,已完成
346,抖音平台卖家卖奥运会口罩,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354509751/,投诉,抖音短视频,赔偿,抖音平台卖家卖奥运会口罩，订单编号4827363071121784***。 14天没有发货，根据平台制定的规则，应向我赔偿订单金额的百分之30。现在客服已账号原因只愿意赔偿20元优惠券。奥运会口罩本就是盗版商品，抖音平台没有监管到位，还拒不赔偿，一直拖延时间,已回复
347,司机不戴口罩,2021-08-08,https://tousu.sina.com.cn/complaint/view/17354359309/,投诉,花小猪打车官方客服,"退款,解释道歉,赔偿",司机不戴口罩，造成极大疫情传播风险，要求不但退款，而且还要对我承担的风险进行赔偿。,已完成
348,商家客服人员态度恶劣语气轻蔑嘲笑顾客,2021-08-26,https://tousu.sina.com.cn/complaint/view/17354633952/,投诉,京东客服,"退款,道歉,作出处罚,改善服务",购买后发现口罩不具备防病菌的功能，咨询商家客服，客服语气轻蔑态度恶劣，甚至于嘲笑本人，本人表示如果是一线保障人员因商家标识模糊使用此口罩，造成因防护不当导致大规模感染，怎么办，客服语气嘲笑，作为医疗器械员工没有一点疫情防护意识，最后对本人进行语言攻击，语言谩骂,已完成
349,口罩太贵,2021-08-05,https://tousu.sina.com.cn/complaint/view/17354322072/,投诉,美宜佳,"解释,赔偿",美宜佳这么厉害，口罩两块钱别人店铺最多才卖一块钱再说了你这个口罩又不是那种很厉害的，一次性口罩。,已完成
350,商家提供假货,2021-08-07,https://tousu.sina.com.cn/complaint/view/17354355297/,投诉,阿里客服,赔偿,我在淘宝中购买了中国奥运会同款口罩 咋晚发货这个口罩是假的这个奥运口罩不支持购买要求退一赔三客服已读不回根据国家法律我可以要求退一赔三不满500的按照500计算,处理中
