序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
76,淘宝商家贩卖假货口罩,2021-10-13,https://tousu.sina.com.cn/complaint/view/17355405104/,投诉,阿里客服,"退款,赔偿,道歉",2021.10.6在淘宝上购买一款奥运口罩，此前官方（北京朋来制药有限公司）发文（中国队“奥运口罩”仅捐赠给东京奥运会中国体育代表团使用，不在网络平台进行销售！目前所有在售“奥运口罩”均为假冒伪劣产品） 我所买到的奥运口罩为三无产品，且态度恶劣，身为淘宝优质店铺知假造假，虚假宣传，欺骗消费者。我有责任对造假卖...,处理中
77,韩小野美妆店铺出售的口罩中夹层含有虫卵,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355360682/,投诉,拼多多客户服务,"赔偿,道歉,作出处罚",韩小野美妆店铺出售的口罩中夹层含有虫卵，联系商家客服后，该商家并没有给出赔偿,处理中
78,滴滴出行对司机无缘无故不查明原因封号,2021-10-10,https://tousu.sina.com.cn/complaint/view/17355355782/,投诉,滴滴出行客服,"道歉,恢复账号,撤销处罚",滴滴出行对司机抽检说出借账号给他人，不查明原因就封号。在没有出车时点击出车而因抽检时司机没有找到口罩，然而因贪方便另一个手机有照片有本人带口罩的照片就拍照了(2台手机1台专门接单1台日常用）。但是再这期间没有接单过程，不明不白就给封号。还说这是最终结果，我想问问有什么证据这不是我本人拍照？,已完成
79,骑手疫情期间不佩戴口罩不穿工服,2021-10-13,https://tousu.sina.com.cn/complaint/view/17355392163/,投诉,顺丰同城急送,"改善服务,解释,道歉",于昨日凌晨下单一单麦当劳帮父亲买的，然后骑手不佩戴口罩不穿工服，凌晨还在门口偷摸知道干啥，官方客服回答已禁止骑手接单，于今日凌晨帮朋友下单麦当劳还是该骑手接的单，依旧未佩戴口罩未穿工服，要求顺丰做出解释，并且开除该骑手，不接受任何解释了,已回复
80,淘宝小奇网红大码女装新裤子里面有口罩，,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355429959/,投诉,阿里客服,赔偿,我在淘宝小奇大码网红大码女装购买了一条裤子，收到货后试裤子，发现口袋里面有一个使用过的口罩！并且扣子坏了，店铺发货极不认真，疫情期间不重视货品卫生情况，太令人担心，因为不知道究竟是什么人使用过的口罩，现在疫情严重，不知道是否有感染风险，客服不给解决,处理中
81,网约车司机服务过程不佩戴口罩，且驾驶车辆未取得网约车资质,2021-10-27,https://tousu.sina.com.cn/complaint/view/17355614812/,投诉,风韵出行,赔偿,风韵出行的司机服务过程不佩戴口罩，而且司机还没有网约车运输证，这种司机还能继续跑车，真不知道这种平台还有多少不合规的司机，带给乘客多少安全隐患，进行投诉之后，风韵出行客服回电表示该公司对于在天津跑车的司机不要求佩戴口罩，且对于司机不合规问题也没有一个合理解释，态度强硬。,已回复
82,在京东买的鞋，发的口罩。客服不理人,2021-10-01,https://tousu.sina.com.cn/complaint/view/17355209532/,投诉,京东客服,"退款,赔偿,作出处罚,下架产品",我在京东买了一双新百伦的鞋，花了239元，但是我收到的是口罩，并没有收到鞋。客服也不理我。把钱退给我就行！,已完成
83,疫情期间购买口罩商家页面存在误导人佩戴口罩 正反面不分,2021-10-04,https://tousu.sina.com.cn/complaint/view/17355262527/,投诉,阿里健康客户服务,"赔偿,作出处罚,修改宣传内容",我于2021年陆陆续续在淘宝阿里健康大药房购买一款白色的维德口罩 详情页与实际收到货的不一样我去咨询客服 客服告知我就是要反着戴 这样子就不能起到防护效果 误导人 客服还发了之前的宣传佩戴错误的方式给我 以下是聊天记录 可参考蓝色口罩正确的佩戴方式,处理中
84,买到不符合标准的假口罩,2021-08-31,https://tousu.sina.com.cn/complaint/view/17354716794/,投诉,抖音短视频,"退款,赔偿,解释,作出处罚,道歉,改善服务",为孩子买的口罩到货后，发现口罩，不符合国家儿童口罩的执行标准要求退一赔三。,已完成
85,处罚不合理，还不能申诉，强制性处罚。,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355279150/,投诉,饿了么客户关怀,撤销处罚,现在疫情期间，我都是戴口罩跑单，饿了吗的抽查一般都不需要带口罩，甚至不需要戴帽子。哪知道这次抽查要戴口罩和帽子，我为了这次抽查取下口罩和帽子，你这不是蒙人吗？在外面跑单，这次在电梯里，信号就不好，哪里能够看见这么多的规则。跑外卖，你说哪里来的这么规则，就不能统一吗？再说不通过怎么就不提示下，直接...,已回复
86,悟空保擅自续保、自动扣费！,2021-10-27,https://tousu.sina.com.cn/complaint/view/17355610152/,投诉,悟空保,"道歉赔偿/解释,处罚,下架产品,撤销征信问题,提供结清证明",2021.06.19日，当时是准备坐地铁，然后没带口罩，地铁里面有口罩领/买，由于是地铁里面提供的服务，没想太多，按着流程一直操作下去，然后支付一元之后就可以领到口罩，拿到口罩之后没想那么多。 由于个人原因不爱看短信消息。直到今天（2021.10.27）看到手机短信里面的悟空保，说我逾期未支付，然后顺着链接点进去发现...,已回复
87,司机服务态度问题,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355366872/,投诉,高德地图客户服务团队,退款,德地图APP明确要求司机佩戴口罩，且目前处于疫情多发时期，浙江省嘉兴市已有19起密切接触者，进出嘉兴市均需要做核酸检测，该车浙F37AD6孙姓司机接触众多乘客，在中央要求接种新冠疫苗，做核酸检测的情况下，仍然拒绝佩戴口罩，这是极大的对所有人生命财产的不负责任！！！！该人逍遥法外，无法无天，应该予以制止此等行...,已完成
88,曹操出行司机不送达目的地,2021-10-17,https://tousu.sina.com.cn/complaint/view/17355456263/,投诉,曹操出行,"退款,改善服务,解释道歉,处罚",曹操出行司机态度极其恶劣 疫情期间不佩戴口罩不遵守国家规定 拒绝送达目的地,已完成
89,在京东自营购买口罩保质期不一样,2021-10-07,https://tousu.sina.com.cn/complaint/view/17355301774/,投诉,京东客服,"退款,赔偿,道歉,下架产品",买了一盒口罩出现两个保质期，自己客服都说了误导消费者，然后耍无赖不承认，就说没问题,已回复
90,商家售卖带有国旗标志口罩（商家名称：新青年驿站）,2021-10-26,https://tousu.sina.com.cn/complaint/view/17355594484/,投诉,拼多多客户服务,赔偿,该商家售卖带有国旗标志口罩，拼多多客服也不处理。联系客服，客服推卸让专员联系。专员也不联系。,处理中
91,商家售卖带有国旗标志口罩（商家名称：新青年驿站）,2021-10-26,https://tousu.sina.com.cn/complaint/view/17355594484/,投诉,拼多多客户服务,赔偿,该商家售卖带有国旗标志口罩，拼多多客服也不处理。联系客服，客服推卸让专员联系。专员也不联系。,处理中
92,未联系就显示签收,2021-11-01,https://tousu.sina.com.cn/complaint/view/17355682020/,投诉,圆通速递,作出处罚,在京东购买的口罩，10月29号显示派件，10月31号显示签收，在此期间未接到电话及短信验证码,已回复
93,滴滴平台,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355425833/,投诉,滴滴出行客服,作出处罚,我是一名司机…接到乘客订单后…看见乘客没带口罩…我说没办法载…乘客执意要上车…我不同意…我说等五分钟后我取消订单…平台判我有责取消…现在疫情那么严重…平台一点也不重视………现在要求平台恢复我服务分…我都上传了乘客的照片…他是没带口罩的…,已回复
94,商家名称：丰驰医护用品厂销店,2021-10-26,https://tousu.sina.com.cn/complaint/view/17355598836/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚,改善服务,修改宣传内容",拼多多商家商品描述含糊不清，误导消费者。 我看标题是KN95防护口罩我就买了，结果买回来一股味不说，还不是KN95口罩。商家说是什么鱼形KN95型号却是kn94。我找商家了解，商家以忙为借口不予处理和解释，找官方客服处理，客服推脱不予处理。所以特来贵平台寻求帮助，还望贵平台予以帮助，不胜感激。,处理中
95,蜜雪冰城重庆市璧山区金剑路碧波水岸店,2021-09-27,https://tousu.sina.com.cn/complaint/view/17355149360/,投诉,蜜雪冰城,赔偿,员工不戴口罩，不穿工作服。不洗手，去操作间制作冷饮，害的我拉肚子,已回复
96,外卖小哥不戴口罩不穿工服进行配送,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355277912/,投诉,美团网客服小美,"赔偿,核酸报告",疫情期间不按照国家规定合格佩戴口罩进行配送，涉及食品安全，要求工作人员核酸，告知无法配合,已回复
97,欺骗消费者,2021-10-08,https://tousu.sina.com.cn/complaint/view/17355317071/,投诉,抖音短视频,退款,我买的是衣服和裤子，但实际收到的是口罩，2021-9-27.下的单，快半个月的时间，一直不给我处理，怀疑卖家有欺骗行为,已完成
98,以预售形式向粉丝兜售高价商品,2021-10-27,https://tousu.sina.com.cn/complaint/view/17355616425/,投诉,哇唧唧哇,"作出处罚,下架产品",该公司以明星名义向粉丝兜售高价口罩，以预售形式，未写明发货日期，并质疑该公司是否有资格售卖此类商品,处理中
99,淘宝特价版虚假发货，店家答非所问,2021-10-26,https://tousu.sina.com.cn/complaint/view/17355600348/,投诉,淘特官博,"赔偿,发货,换货",本人10月11号买的口罩，到现在还没送到，问店家店家就发链接让我找客服机器人，答非所问，钱不多但是非常气人,处理中
100,衣服一寄过来 口袋里就有一个用过的口罩,2021-10-26,https://tousu.sina.com.cn/complaint/view/17355597888/,投诉,阿里客服,"赔偿,作出处罚",我准备试穿的时候摸了一下衣服的口袋就发现里面有一个用过的口罩,处理中
101,青草镇劳保口罩超市,2021-09-21,https://tousu.sina.com.cn/complaint/view/17355059275/,投诉,阿里客服,退款,本人于2021年9月9日在淘宝网上购买了一批KN95口罩，商家店铺名称:青草镇劳保口罩超市，姓名：李玉，电话：18949461***，总金额为一万五千元，当时商家让我提前确认收货，说没有钱买材料，刚开始是拒绝提前确认，因为提前确认有一定的风险，商家电话一番忽悠加上提前确认说可以送一些口罩，于是就提前确认了，直到9月14号...,处理中
102,自拍照罚款,2021-10-01,https://tousu.sina.com.cn/complaint/view/17355216282/,投诉,达达客户服务,"退款,撤销处罚",这达达平台中最坑人的这达达标识没有漏出来吗？头盔没戴吗？口罩没戴吗？胡乱扣我钱,已回复
103,乘客拒绝佩戴口罩，平台违规判责,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355195432/,投诉,滴滴出行客服,"恢复账号,恢复账号服务分",乘客拒绝戴口罩，态度十分恶劣，还有在车上抽烟行为。司机取消订单后滴滴平台无故判司机有责。,已完成
104,虚假发货，货不对板,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355205791/,投诉,拼多多客户服务,"退款,赔偿,作出处罚",我要投诉（北极绒倾优专卖店），虚假发货。买的10单裤子发来口罩，商家这种行为一定要严惩，给我赔偿,处理中
105,态度不好,2021-09-10,https://tousu.sina.com.cn/complaint/view/17354875549/,投诉,曹操出行,退款,态度不好，而且司机没有带口罩，而且我给司机说司机不理人,已完成
